instance,master,x_um,y_um,width_um,height_um,category
_1274_,sg13g2_dfrbpq_1,162.72,90.72,12.96,3.78,Error-accounting state
_1275_,sg13g2_dfrbpq_1,133.92,102.06,12.96,3.78,Error-accounting state
_1276_,sg13g2_dfrbpq_1,154.56,102.06,12.96,3.78,Error-accounting state
_1277_,sg13g2_dfrbpq_1,144.48,79.38,12.96,3.78,Error-accounting state
_1278_,sg13g2_dfrbpq_1,163.68,86.94,12.96,3.78,Error-accounting state
_1279_,sg13g2_dfrbpq_1,134.88,75.6,12.96,3.78,Error-accounting state
_1280_,sg13g2_dfrbpq_1,158.4,79.38,12.96,3.78,Error-accounting state
_1281_,sg13g2_dfrbpq_1,117.12,79.38,12.96,3.78,Error-accounting state
_1282_,sg13g2_dfrbpq_1,108.0,86.94,12.96,3.78,Error-accounting state
_1283_,sg13g2_dfrbpq_1,112.8,94.5,12.96,3.78,Error-accounting state
_1284_,sg13g2_dfrbpq_1,99.84,83.16,12.96,3.78,Error-accounting state
_1285_,sg13g2_dfrbpq_1,43.2,75.6,12.96,3.78,Error-accounting state
_1286_,sg13g2_dfrbpq_1,24.96,79.38,12.96,3.78,Error-accounting state
_1287_,sg13g2_dfrbpq_1,37.92,79.38,12.96,3.78,Error-accounting state
_1288_,sg13g2_dfrbpq_1,60.0,75.6,12.96,3.78,Error-accounting state
_1289_,sg13g2_dfrbpq_1,89.28,71.82,12.96,3.78,Error-accounting state
_1290_,sg13g2_dfrbpq_1,69.12,79.38,12.96,3.78,Error-accounting state
_1291_,sg13g2_dfrbpq_1,84.0,68.04,12.96,3.78,Error-accounting state
_1292_,sg13g2_dfrbpq_1,95.04,75.6,12.96,3.78,Error-accounting state
_1293_,sg13g2_dfrbpq_1,34.56,71.82,12.96,3.78,One-shot capture flops
_1294_,sg13g2_dfrbpq_1,21.6,71.82,12.96,3.78,One-shot capture flops
_1295_,sg13g2_dfrbpq_1,18.72,60.48,12.96,3.78,One-shot capture flops
_1296_,sg13g2_dfrbpq_1,51.84,71.82,12.96,3.78,One-shot capture flops
_1297_,sg13g2_dfrbpq_1,71.04,71.82,12.96,3.78,One-shot capture flops
_1298_,sg13g2_dfrbpq_1,78.72,64.26,12.96,3.78,One-shot capture flops
_1299_,sg13g2_dfrbpq_1,113.76,52.92,12.96,3.78,One-shot capture flops
_1300_,sg13g2_dfrbpq_1,103.2,60.48,12.96,3.78,One-shot capture flops
_1301_,sg13g2_dfrbpq_1,132.48,18.9,12.96,3.78,One-shot capture flops
_1302_,sg13g2_dfrbpq_1,87.36,7.56,12.96,3.78,One-shot capture flops
_1303_,sg13g2_dfrbpq_1,108.96,3.78,12.96,3.78,One-shot capture flops
_1304_,sg13g2_dfrbpq_1,128.64,3.78,12.96,3.78,One-shot capture flops
_1305_,sg13g2_dfrbpq_1,147.84,26.46,12.96,3.78,One-shot capture flops
_1306_,sg13g2_dfrbpq_1,148.8,30.24,12.96,3.78,One-shot capture flops
_1307_,sg13g2_dfrbpq_1,147.84,37.8,12.96,3.78,One-shot capture flops
_1308_,sg13g2_dfrbpq_1,148.32,45.36,12.96,3.78,One-shot capture flops
_1309_,sg13g2_dfrbpq_1,140.64,56.7,12.96,3.78,One-shot capture flops
_1310_,sg13g2_dfrbpq_1,102.72,71.82,12.96,3.78,Control / window / readout state
_1311_,sg13g2_dfrbpq_1,120.0,71.82,12.96,3.78,Control / window / readout state
_1312_,sg13g2_dfrbpq_1,125.76,64.26,12.96,3.78,Control / window / readout state
_1313_,sg13g2_dfrbpq_1,118.56,60.48,12.96,3.78,Control / window / readout state
_1314_,sg13g2_dfrbpq_1,91.68,64.26,12.96,3.78,Control / window / readout state
_1315_,sg13g2_dfrbpq_1,104.16,79.38,12.96,3.78,Control / window / readout state
_1316_,sg13g2_dfrbpq_1,171.84,147.42,12.96,3.78,Control / window / readout state
_1317_,sg13g2_dfrbpq_1,173.28,128.52,12.96,3.78,Control / window / readout state
_1318_,sg13g2_dfrbpq_1,175.2,132.3,12.96,3.78,Control / window / readout state
_1319_,sg13g2_dfrbpq_1,162.24,132.3,12.96,3.78,Control / window / readout state
_1320_,sg13g2_dfrbpq_1,161.28,143.64,12.96,3.78,Control / window / readout state
_1321_,sg13g2_dfrbpq_1,140.16,132.3,12.96,3.78,Control / window / readout state
_1322_,sg13g2_dfrbpq_1,154.08,136.08,12.96,3.78,Control / window / readout state
_1323_,sg13g2_dfrbpq_1,146.88,68.04,12.96,3.78,Control / window / readout state
_1324_,sg13g2_dfrbpq_1,150.72,71.82,12.96,3.78,Control / window / readout state
_1325_,sg13g2_dfrbpq_1,138.72,64.26,12.96,3.78,Control / window / readout state
_1326_,sg13g2_dfrbpq_1,148.32,143.64,12.96,3.78,Control / window / readout state
_1327_,sg13g2_dfrbpq_1,141.12,147.42,12.96,3.78,Control / window / readout state
_1328_,sg13g2_dfrbpq_1,37.44,139.86,12.96,3.78,Control / window / readout state
_1329_,sg13g2_dfrbpq_1,36.96,132.3,12.96,3.78,Control / window / readout state
_1330_,sg13g2_dfrbpq_1,125.76,147.42,12.96,3.78,Control / window / readout state
_1331_,sg13g2_dfrbpq_1,129.12,68.04,12.96,3.78,Control / window / readout state
_1332_,sg13g2_dfrbpq_1,37.92,143.64,12.96,3.78,Control / window / readout state
_1333_,sg13g2_dfrbpq_1,52.32,147.42,12.96,3.78,Control / window / readout state
_1334_,sg13g2_dfrbpq_1,109.44,143.64,12.96,3.78,Control / window / readout state
_1335_,sg13g2_dfrbpq_1,108.48,139.86,12.96,3.78,Control / window / readout state
_1336_,sg13g2_dfrbpq_1,90.24,143.64,12.96,3.78,Control / window / readout state
_1337_,sg13g2_dfrbpq_1,106.56,147.42,12.96,3.78,Control / window / readout state
_1338_,sg13g2_dfrbpq_1,20.16,7.56,12.96,3.78,Control / window / readout state
_1339_,sg13g2_dfrbpq_1,63.36,132.3,12.96,3.78,Generic RO + counter state
_1340_,sg13g2_dfrbpq_1,81.6,139.86,12.96,3.78,Generic RO + counter state
_1341_,sg13g2_dfrbpq_1,63.84,105.84,12.96,3.78,Generic RO + counter state
_1342_,sg13g2_dfrbpq_1,58.56,113.4,12.96,3.78,Generic RO + counter state
_1343_,sg13g2_dfrbpq_1,53.76,98.28,12.96,3.78,Generic RO + counter state
_1344_,sg13g2_dfrbpq_1,76.32,143.64,12.96,3.78,Generic RO + counter state
_1345_,sg13g2_dfrbpq_1,66.72,98.28,12.96,3.78,Generic RO + counter state
_1346_,sg13g2_dfrbpq_1,123.36,136.08,12.96,3.78,Generic RO + counter state
_1347_,sg13g2_dfrbpq_1,71.52,90.72,12.96,3.78,Generic RO + counter state
_1348_,sg13g2_dfrbpq_1,85.92,86.94,12.96,3.78,Generic RO + counter state
_1349_,sg13g2_dfrbpq_1,65.28,147.42,12.96,3.78,Generic RO + counter state
_1350_,sg13g2_dfrbpq_1,72.0,86.94,12.96,3.78,Generic RO + counter state
_1351_,sg13g2_dfrbpq_1,122.4,139.86,12.96,3.78,Generic RO + counter state
_1352_,sg13g2_dfrbpq_1,81.12,83.16,12.96,3.78,Generic RO + counter state
_1353_,sg13g2_dfrbpq_1,87.84,90.72,12.96,3.78,Generic RO + counter state
_1354_,sg13g2_dfrbpq_1,60.0,139.86,12.96,3.78,Generic RO + counter state
_1355_,sg13g2_dfrbpq_1,96.0,117.18,12.96,3.78,Matched RO + counter state
_1356_,sg13g2_dfrbpq_1,79.2,124.74,12.96,3.78,Matched RO + counter state
_1357_,sg13g2_dfrbpq_1,108.0,113.4,12.96,3.78,Matched RO + counter state
_1358_,sg13g2_dfrbpq_1,122.88,117.18,12.96,3.78,Matched RO + counter state
_1359_,sg13g2_dfrbpq_1,134.4,120.96,12.96,3.78,Matched RO + counter state
_1360_,sg13g2_dfrbpq_1,83.04,132.3,12.96,3.78,Matched RO + counter state
_1361_,sg13g2_dfrbpq_1,128.64,124.74,12.96,3.78,Matched RO + counter state
_1362_,sg13g2_dfrbpq_1,66.24,124.74,12.96,3.78,Matched RO + counter state
_1363_,sg13g2_dfrbpq_1,115.2,124.74,12.96,3.78,Matched RO + counter state
_1364_,sg13g2_dfrbpq_1,120.0,109.62,12.96,3.78,Matched RO + counter state
_1365_,sg13g2_dfrbpq_1,86.88,136.08,12.96,3.78,Matched RO + counter state
_1366_,sg13g2_dfrbpq_1,124.32,105.84,12.96,3.78,Matched RO + counter state
_1367_,sg13g2_dfrbpq_1,96.48,124.74,12.96,3.78,Matched RO + counter state
_1368_,sg13g2_dfrbpq_1,113.28,102.06,12.96,3.78,Matched RO + counter state
_1369_,sg13g2_dfrbpq_1,103.68,105.84,12.96,3.78,Matched RO + counter state
_1370_,sg13g2_dfrbpq_1,83.04,117.18,12.96,3.78,Matched RO + counter state
_1371_,sg13g2_dfrbpq_1,32.16,15.12,12.96,3.78,Other logic (includes oracle)
_1372_,sg13g2_dfrbpq_1,22.56,18.9,12.96,3.78,Named pattern-state flops
_1373_,sg13g2_dfrbpq_1,29.28,26.46,12.96,3.78,Named pattern-state flops
_1374_,sg13g2_dfrbpq_1,30.24,34.02,12.96,3.78,Named pattern-state flops
_1375_,sg13g2_dfrbpq_1,27.84,37.8,12.96,3.78,Named pattern-state flops
_1376_,sg13g2_dfrbpq_1,16.32,45.36,12.96,3.78,Other logic (includes oracle)
_1377_,sg13g2_dfrbpq_1,7.68,37.8,12.96,3.78,Other logic (includes oracle)
_1378_,sg13g2_dfrbpq_1,17.28,30.24,12.96,3.78,Other logic (includes oracle)
_1379_,sg13g2_dfrbpq_1,15.84,22.68,12.96,3.78,Named pattern-state flops
_1380_,sg13g2_dfrbpq_1,34.08,22.68,12.96,3.78,Named pattern-state flops
_1381_,sg13g2_dfrbpq_1,45.12,15.12,12.96,3.78,Other logic (includes oracle)
_1382_,sg13g2_dfrbpq_1,65.76,15.12,12.96,3.78,Other logic (includes oracle)
_1383_,sg13g2_dfrbpq_1,60.48,7.56,12.96,3.78,Named pattern-state flops
_1384_,sg13g2_dfrbpq_1,73.44,7.56,12.96,3.78,Other logic (includes oracle)
_1385_,sg13g2_dfrbpq_1,53.28,3.78,12.96,3.78,Named pattern-state flops
_1386_,sg13g2_dfrbpq_1,39.36,7.56,12.96,3.78,Other logic (includes oracle)
_1387_,sg13g2_dfrbpq_1,64.8,22.68,12.96,3.78,Named pattern-state flops
_1388_,sg13g2_dfrbpq_1,84.0,30.24,12.96,3.78,Named pattern-state flops
_1389_,sg13g2_dfrbpq_1,21.12,143.64,12.96,3.78,Control / window / readout state
_1390_,sg13g2_dfrbpq_1,3.84,147.42,12.96,3.78,Control / window / readout state
_1391_,sg13g2_dfrbpq_1,2.88,139.86,12.96,3.78,Control / window / readout state
_1392_,sg13g2_dfrbpq_1,2.88,105.84,12.96,3.78,Control / window / readout state
_1393_,sg13g2_dfrbpq_1,15.36,83.16,12.96,3.78,Control / window / readout state
_1394_,sg13g2_dfrbpq_1,2.88,90.72,12.96,3.78,Control / window / readout state
_1395_,sg13g2_dfrbpq_1,2.88,98.28,12.96,3.78,Control / window / readout state
_1396_,sg13g2_dfrbpq_1,2.88,109.62,12.96,3.78,Control / window / readout state
_1397_,sg13g2_dfrbpq_1,16.8,113.4,12.96,3.78,Control / window / readout state
_1398_,sg13g2_dfrbpq_1,18.72,120.96,12.96,3.78,Control / window / readout state
_1399_,sg13g2_dfrbpq_1,2.88,117.18,12.96,3.78,Control / window / readout state
_1400_,sg13g2_dfrbpq_1,2.88,124.74,12.96,3.78,Control / window / readout state
_1401_,sg13g2_dfrbpq_1,17.76,136.08,12.96,3.78,Control / window / readout state
_1402_,sg13g2_dfrbpq_1,2.88,132.3,12.96,3.78,Control / window / readout state
_1403_,sg13g2_dfrbpq_1,43.68,128.52,12.96,3.78,Control / window / readout state
_1404_,sg13g2_dfrbpq_1,48.0,117.18,12.96,3.78,Control / window / readout state
_1405_,sg13g2_dfrbpq_1,38.4,120.96,12.96,3.78,Control / window / readout state
_1406_,sg13g2_dfrbpq_1,45.6,124.74,12.96,3.78,Control / window / readout state
_1407_,sg13g2_dfrbpq_1,50.4,132.3,12.96,3.78,Control / window / readout state
_1408_,sg13g2_dfrbpq_1,31.68,113.4,12.96,3.78,Control / window / readout state
_1417_,sg13g2_buf_1,50.4,147.42,1.92,3.78,Other logic (includes oracle)
_1418_,sg13g2_buf_1,48.48,147.42,1.92,3.78,Other logic (includes oracle)
_1419_,sg13g2_buf_1,46.56,147.42,1.92,3.78,Other logic (includes oracle)
_1420_,sg13g2_buf_1,43.68,147.42,1.92,3.78,Other logic (includes oracle)
_1421_,sg13g2_buf_1,38.4,147.42,1.92,3.78,Other logic (includes oracle)
_1422_,sg13g2_buf_1,29.76,147.42,1.92,3.78,Other logic (includes oracle)
_1423_,sg13g2_buf_1,27.84,147.42,1.92,3.78,Other logic (includes oracle)
_1424_,sg13g2_buf_1,25.92,147.42,1.92,3.78,Other logic (includes oracle)
_1425_,sg13g2_buf_1,98.4,147.42,1.92,3.78,Other logic (includes oracle)
_1426_,sg13g2_buf_1,82.08,147.42,1.92,3.78,Other logic (includes oracle)
_1427_,sg13g2_buf_1,90.24,147.42,1.92,3.78,Other logic (includes oracle)
_1428_,sg13g2_buf_1,93.12,147.42,1.92,3.78,Other logic (includes oracle)
clkbuf_0_clk,sg13g2_buf_16,92.16,79.38,12.0,3.78,Other logic (includes oracle)
clkbuf_4_0_0_clk,sg13g2_buf_8,33.12,64.26,6.24,3.78,Other logic (includes oracle)
clkbuf_4_10_0_clk,sg13g2_buf_8,136.32,52.92,6.24,3.78,Other logic (includes oracle)
clkbuf_4_11_0_clk,sg13g2_buf_8,132.0,56.7,6.24,3.78,Other logic (includes oracle)
clkbuf_4_12_0_clk,sg13g2_buf_8,143.04,117.18,6.24,3.78,Other logic (includes oracle)
clkbuf_4_13_0_clk,sg13g2_buf_8,131.04,128.52,6.24,3.78,Other logic (includes oracle)
clkbuf_4_14_0_clk,sg13g2_buf_8,160.8,98.28,6.24,3.78,Other logic (includes oracle)
clkbuf_4_15_0_clk,sg13g2_buf_8,166.08,109.62,6.24,3.78,Other logic (includes oracle)
clkbuf_4_1_0_clk,sg13g2_buf_8,47.04,68.04,6.24,3.78,Other logic (includes oracle)
clkbuf_4_2_0_clk,sg13g2_buf_8,58.08,34.02,6.24,3.78,Other logic (includes oracle)
clkbuf_4_3_0_clk,sg13g2_buf_8,39.36,30.24,6.24,3.78,Other logic (includes oracle)
clkbuf_4_4_0_clk,sg13g2_buf_8,22.08,109.62,6.24,3.78,Other logic (includes oracle)
clkbuf_4_5_0_clk,sg13g2_buf_8,28.32,109.62,6.24,3.78,Other logic (includes oracle)
clkbuf_4_6_0_clk,sg13g2_buf_8,49.44,105.84,6.24,3.78,Other logic (includes oracle)
clkbuf_4_7_0_clk,sg13g2_buf_8,46.08,136.08,6.24,3.78,Other logic (includes oracle)
clkbuf_4_8_0_clk,sg13g2_buf_8,94.08,60.48,6.24,3.78,Other logic (includes oracle)
clkbuf_4_9_0_clk,sg13g2_buf_8,96.96,68.04,6.24,3.78,Other logic (includes oracle)
clkbuf_5_0__f_clk,sg13g2_buf_16,32.16,68.04,12.0,3.78,Other logic (includes oracle)
clkbuf_5_10__f_clk,sg13g2_buf_16,15.84,128.52,12.0,3.78,Other logic (includes oracle)
clkbuf_5_11__f_clk,sg13g2_buf_16,17.76,132.3,12.0,3.78,Other logic (includes oracle)
clkbuf_5_12__f_clk,sg13g2_buf_16,44.64,113.4,12.0,3.78,Other logic (includes oracle)
clkbuf_5_13__f_clk,sg13g2_buf_16,58.56,109.62,12.0,3.78,Other logic (includes oracle)
clkbuf_5_14__f_clk,sg13g2_buf_16,32.16,136.08,12.0,3.78,Other logic (includes oracle)
clkbuf_5_15__f_clk,sg13g2_buf_16,64.32,136.08,12.0,3.78,Other logic (includes oracle)
clkbuf_5_16__f_clk,sg13g2_buf_16,83.04,75.6,12.0,3.78,Other logic (includes oracle)
clkbuf_5_17__f_clk,sg13g2_buf_16,99.36,52.92,12.0,3.78,Other logic (includes oracle)
clkbuf_5_18__f_clk,sg13g2_buf_16,82.56,94.5,12.0,3.78,Other logic (includes oracle)
clkbuf_5_19__f_clk,sg13g2_buf_16,110.88,75.6,12.0,3.78,Other logic (includes oracle)
clkbuf_5_1__f_clk,sg13g2_buf_16,33.6,41.58,12.0,3.78,Other logic (includes oracle)
clkbuf_5_20__f_clk,sg13g2_buf_16,131.52,26.46,12.0,3.78,Other logic (includes oracle)
clkbuf_5_21__f_clk,sg13g2_buf_16,152.64,34.02,12.0,3.78,Other logic (includes oracle)
clkbuf_5_22__f_clk,sg13g2_buf_16,115.2,68.04,12.0,3.78,Other logic (includes oracle)
clkbuf_5_23__f_clk,sg13g2_buf_16,147.84,60.48,12.0,3.78,Other logic (includes oracle)
clkbuf_5_24__f_clk,sg13g2_buf_16,136.8,98.28,12.0,3.78,Other logic (includes oracle)
clkbuf_5_25__f_clk,sg13g2_buf_16,151.2,113.4,12.0,3.78,Other logic (includes oracle)
clkbuf_5_26__f_clk,sg13g2_buf_16,122.4,143.64,12.0,3.78,Other logic (includes oracle)
clkbuf_5_27__f_clk,sg13g2_buf_16,140.16,139.86,12.0,3.78,Other logic (includes oracle)
clkbuf_5_28__f_clk,sg13g2_buf_16,153.12,75.6,12.0,3.78,Other logic (includes oracle)
clkbuf_5_29__f_clk,sg13g2_buf_16,179.04,90.72,12.0,3.78,Other logic (includes oracle)
clkbuf_5_2__f_clk,sg13g2_buf_16,40.32,90.72,12.0,3.78,Other logic (includes oracle)
clkbuf_5_30__f_clk,sg13g2_buf_16,167.04,136.08,12.0,3.78,Other logic (includes oracle)
clkbuf_5_31__f_clk,sg13g2_buf_16,174.24,124.74,12.0,3.78,Other logic (includes oracle)
clkbuf_5_3__f_clk,sg13g2_buf_16,62.4,68.04,12.0,3.78,Other logic (includes oracle)
clkbuf_5_4__f_clk,sg13g2_buf_16,56.16,11.34,12.0,3.78,Other logic (includes oracle)
clkbuf_5_5__f_clk,sg13g2_buf_16,73.44,18.9,12.0,3.78,Other logic (includes oracle)
clkbuf_5_6__f_clk,sg13g2_buf_16,18.24,34.02,12.0,3.78,Other logic (includes oracle)
clkbuf_5_7__f_clk,sg13g2_buf_16,31.2,11.34,12.0,3.78,Other logic (includes oracle)
clkbuf_5_8__f_clk,sg13g2_buf_16,2.88,102.06,12.0,3.78,Other logic (includes oracle)
clkbuf_5_9__f_clk,sg13g2_buf_16,31.68,94.5,12.0,3.78,Other logic (includes oracle)
clkload0,sg13g2_inv_1,32.16,75.6,1.44,3.78,Other logic (includes oracle)
clkload1,sg13g2_inv_1,58.56,75.6,1.44,3.78,Other logic (includes oracle)
clkload2,sg13g2_inv_1,29.76,11.34,1.44,3.78,Other logic (includes oracle)
clkload3,sg13g2_inv_1,10.08,136.08,1.44,3.78,Other logic (includes oracle)
clkload4,sg13g2_inv_1,61.44,136.08,1.44,3.78,Other logic (includes oracle)
clkload5,sg13g2_inv_1,115.2,83.16,1.44,3.78,Other logic (includes oracle)
clkload6,sg13g2_inv_1,152.64,41.58,1.44,3.78,Other logic (includes oracle)
clkload7,sg13g2_inv_1,151.68,64.26,1.44,3.78,Other logic (includes oracle)
clkload8,sg13g2_inv_1,141.6,124.74,1.44,3.78,Other logic (includes oracle)
clkload9,sg13g2_inv_1,179.04,136.08,1.44,3.78,Other logic (includes oracle)
fanout18,sg13g2_buf_1,48.96,83.16,1.92,3.78,Other logic (includes oracle)
fanout19,sg13g2_buf_1,45.6,105.84,1.92,3.78,Other logic (includes oracle)
fanout20,sg13g2_buf_1,22.56,26.46,1.92,3.78,Other logic (includes oracle)
fanout21,sg13g2_buf_1,22.08,49.14,1.92,3.78,Other logic (includes oracle)
fanout22,sg13g2_buf_1,44.16,18.9,1.92,3.78,Other logic (includes oracle)
fanout23,sg13g2_buf_1,48.0,18.9,1.92,3.78,Other logic (includes oracle)
fanout24,sg13g2_buf_1,56.16,79.38,1.92,3.78,Other logic (includes oracle)
fanout25,sg13g2_buf_1,53.28,86.94,1.92,3.78,Other logic (includes oracle)
fanout26,sg13g2_buf_1,119.52,136.08,1.92,3.78,Other logic (includes oracle)
fanout27,sg13g2_buf_1,138.72,147.42,1.92,3.78,Other logic (includes oracle)
fanout28,sg13g2_buf_1,31.68,147.42,1.92,3.78,Other logic (includes oracle)
fanout29,sg13g2_buf_1,65.76,45.36,1.92,3.78,Other logic (includes oracle)
fanout30,sg13g2_buf_1,91.2,37.8,1.92,3.78,Other logic (includes oracle)
fanout31,sg13g2_buf_1,48.0,45.36,1.92,3.78,Other logic (includes oracle)
fanout32,sg13g2_buf_1,64.32,34.02,1.92,3.78,Other logic (includes oracle)
fanout33,sg13g2_buf_1,25.92,64.26,1.92,3.78,Other logic (includes oracle)
fanout34,sg13g2_buf_1,69.12,71.82,1.92,3.78,Other logic (includes oracle)
fanout35,sg13g2_buf_1,126.72,7.56,1.92,3.78,Other logic (includes oracle)
fanout36,sg13g2_buf_1,92.16,3.78,1.92,3.78,Other logic (includes oracle)
fanout37,sg13g2_buf_1,92.64,11.34,1.92,3.78,Other logic (includes oracle)
fanout38,sg13g2_buf_1,27.84,64.26,1.92,3.78,Other logic (includes oracle)
fanout39,sg13g2_buf_1,55.2,143.64,1.92,3.78,Other logic (includes oracle)
fanout40,sg13g2_buf_1,57.12,143.64,1.92,3.78,Other logic (includes oracle)
fanout41,sg13g2_buf_1,141.12,60.48,1.92,3.78,Other logic (includes oracle)
fanout42,sg13g2_buf_1,146.88,52.92,1.92,3.78,Other logic (includes oracle)
fanout43,sg13g2_buf_1,32.64,30.24,1.92,3.78,Other logic (includes oracle)
fanout44,sg13g2_buf_1,23.52,41.58,1.92,3.78,Other logic (includes oracle)
fanout45,sg13g2_buf_1,47.52,71.82,1.92,3.78,Other logic (includes oracle)
fanout46,sg13g2_buf_1,85.44,79.38,1.92,3.78,Other logic (includes oracle)
fanout47,sg13g2_buf_1,83.52,79.38,1.92,3.78,Other logic (includes oracle)
fanout48,sg13g2_buf_1,20.16,109.62,1.92,3.78,Other logic (includes oracle)
fanout49,sg13g2_buf_1,47.52,105.84,1.92,3.78,Other logic (includes oracle)
fanout50,sg13g2_buf_1,23.52,147.42,1.92,3.78,Other logic (includes oracle)
fanout51,sg13g2_buf_1,40.32,147.42,1.92,3.78,Other logic (includes oracle)
fanout52,sg13g2_buf_1,70.56,109.62,1.92,3.78,Other logic (includes oracle)
fanout53,sg13g2_buf_1,94.56,94.5,1.92,3.78,Other logic (includes oracle)
fanout54,sg13g2_buf_1,67.68,143.64,1.92,3.78,Other logic (includes oracle)
fanout55,sg13g2_buf_1,84.0,147.42,1.92,3.78,Other logic (includes oracle)
fanout56,sg13g2_buf_1,85.92,147.42,1.92,3.78,Other logic (includes oracle)
fanout57,sg13g2_buf_1,127.2,68.04,1.92,3.78,Other logic (includes oracle)
fanout58,sg13g2_buf_1,167.04,75.6,1.92,3.78,Other logic (includes oracle)
fanout59,sg13g2_buf_1,165.12,75.6,1.92,3.78,Other logic (includes oracle)
fanout60,sg13g2_buf_1,115.2,98.28,1.92,3.78,Other logic (includes oracle)
fanout61,sg13g2_buf_1,145.92,143.64,1.92,3.78,Other logic (includes oracle)
fanout62,sg13g2_buf_1,124.8,132.3,1.92,3.78,Other logic (includes oracle)
fanout63,sg13g2_buf_1,137.28,132.3,1.92,3.78,Other logic (includes oracle)
fanout64,sg13g2_buf_1,155.52,120.96,1.92,3.78,Other logic (includes oracle)
fanout65,sg13g2_buf_1,156.96,105.84,1.92,3.78,Other logic (includes oracle)
fanout66,sg13g2_buf_1,174.72,143.64,1.92,3.78,Other logic (includes oracle)
fanout67,sg13g2_buf_1,175.2,139.86,1.92,3.78,Other logic (includes oracle)
fanout68,sg13g2_buf_1,176.64,143.64,1.92,3.78,Other logic (includes oracle)
fanout69,sg13g2_buf_1,178.56,143.64,1.92,3.78,Other logic (includes oracle)
input1,sg13g2_buf_1,184.8,147.42,1.92,3.78,Other logic (includes oracle)
input10,sg13g2_buf_1,164.16,147.42,1.92,3.78,Other logic (includes oracle)
input11,sg13g2_buf_1,156.0,147.42,1.92,3.78,Other logic (includes oracle)
input12,sg13g2_buf_1,154.56,139.86,1.92,3.78,Other logic (includes oracle)
input13,sg13g2_buf_1,137.28,136.08,1.92,3.78,Other logic (includes oracle)
input14,sg13g2_buf_1,139.2,136.08,1.92,3.78,Other logic (includes oracle)
input15,sg13g2_buf_1,135.36,132.3,1.92,3.78,Other logic (includes oracle)
input16,sg13g2_buf_1,154.08,147.42,1.92,3.78,Other logic (includes oracle)
input17,sg13g2_buf_1,121.44,136.08,1.92,3.78,Other logic (includes oracle)
input2,sg13g2_buf_1,180.48,143.64,1.92,3.78,Other logic (includes oracle)
input3,sg13g2_buf_1,179.04,139.86,1.92,3.78,Other logic (includes oracle)
input4,sg13g2_buf_1,177.12,139.86,1.92,3.78,Other logic (includes oracle)
input5,sg13g2_buf_1,167.52,139.86,1.92,3.78,Other logic (includes oracle)
input6,sg13g2_buf_1,164.16,139.86,1.92,3.78,Other logic (includes oracle)
input7,sg13g2_buf_1,162.24,139.86,1.92,3.78,Other logic (includes oracle)
input8,sg13g2_buf_1,158.4,139.86,1.92,3.78,Other logic (includes oracle)
input9,sg13g2_buf_1,156.48,139.86,1.92,3.78,Other logic (includes oracle)
u_dut.g_seg[0].g_fa[0].u_fa.u_a1,sg13g2_and2_1,37.44,49.14,2.4,3.78,DUT carry cells + delay banks
u_dut.g_seg[0].g_fa[0].u_fa.u_a2,sg13g2_and2_1,31.2,41.58,2.4,3.78,DUT carry cells + delay banks
u_dut.g_seg[0].g_fa[0].u_fa.u_o1,sg13g2_or2_1,31.68,49.14,2.4,3.78,DUT carry cells + delay banks
u_dut.g_seg[0].g_fa[0].u_fa.u_x1,sg13g2_xor2_1,29.76,45.36,3.84,3.78,DUT carry cells + delay banks
u_dut.g_seg[0].g_fa[0].u_fa.u_x2,sg13g2_xor2_1,33.6,45.36,3.84,3.78,DUT carry cells + delay banks
u_dut.g_seg[0].g_fa[1].u_fa.u_a1,sg13g2_and2_1,25.44,49.14,2.4,3.78,DUT carry cells + delay banks
u_dut.g_seg[0].g_fa[1].u_fa.u_a2,sg13g2_and2_1,25.44,56.7,2.4,3.78,DUT carry cells + delay banks
